plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ engine_trig_fibres engine_data_fibres engine_ctrl_fibres
17 6 1 FM 920.920 145.010 0 6 920.900 48.300 1004.600 96.700 1004.600 193.300 920.900 241.700 837.200 193.300 837.200 96.700 920.900 48.300 1 1.000 2.000 0.600 1.000 0.554 1.000 8 0 False 3 3.600 0 8.948 0 1706010 1706010 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 2 FM 837.200 290.020 0 6 837.200 193.300 920.900 241.700 920.900 338.400 837.200 386.700 753.500 338.400 753.500 241.700 837.200 193.300 1 1.000 2.000 0.626 1.000 0.575 1.000 7 0 False 3 3.600 0 19.107 0 1706020 1706020 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 3 FM 753.480 435.020 4 6 753.500 338.400 837.200 386.700 837.200 483.400 753.500 531.700 669.800 483.400 669.800 386.700 753.500 338.400 1 1.000 2.000 0.638 1.000 0.584 1.000 6 1 False 3 3.600 0 30.000 0 1706030 1706030 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 6 4 FM 669.760 580.030 4 6 669.800 483.400 753.500 531.700 753.500 628.400 669.800 676.700 586.000 628.400 586.000 531.700 669.800 483.400 1 1.000 2.000 0.626 1.000 0.575 1.000 5 1 False 3 3.600 0 40.893 0 1706040 1706040 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 6 5 FM 586.040 725.040 1 6 586.000 628.400 669.800 676.700 669.800 773.400 586.000 821.700 502.300 773.400 502.300 676.700 586.000 628.400 1 1.000 2.000 0.601 1.000 0.555 1.000 4 1 False 3 3.600 0 51.052 0 1706050 1706050 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 6 6 FM 502.320 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 2 1.000 2.000 0.548 1.000 0.503 1.000 109 0 True 3 3.600 0 60.000 0 1706060 1706060 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 7 FO 418.603 1015.061 1 6 502.371 966.732 502.305 1063.418 418.647 1111.718 334.882 1063.432 334.897 966.659 418.555 918.359 502.371 966.732 2 1.000 2.000 0.436 1.000 0.397 1.000 108 0 True 3 3.600 0 67.589 0 1706070 1706070 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 8 FO 334.880 1160.070 1 6 418.647 1111.718 418.582 1208.405 334.837 1256.755 251.158 1208.418 251.137 1111.782 334.882 1063.432 418.647 1111.718 2 1.000 2.000 0.371 1.000 0.345 1.000 107 1 False 3 3.600 0 73.898 0 1706080 1706080 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 9 FO 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 2 1.000 2.000 0.317 1.000 0.303 1.000 110 1 False 3 3.600 0 79.106 0 1706090 1706090 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 6 10 FOe 167.444 1450.082 1 6 251.113 1401.741 251.134 1498.377 167.390 1546.727 83.711 1498.391 83.690 1401.755 167.434 1353.405 251.113 1401.741 2 1.000 2.000 0.318 1.000 0.318 1.000 111 1 False 3 3.600 0 83.413 0 1706100 1706100 PP0(CE-)L17/C02_FO_1_3 PP0(CE-)L17/C02_FO_2_2 B A PP1(CE-)11_FO_1_6 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 7 0 FO 1172.090 0.000 0 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 1 1.000 2.000 0.388 1.000 0.358 1.000 9 1 False 3 3.600 0 0.000 0 1707000 1707000 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 1 FO 1088.370 145.010 0 6 1088.400 48.300 1172.100 96.700 1172.100 193.300 1088.400 241.700 1004.600 193.300 1004.600 96.700 1088.400 48.300 1 1.000 2.000 0.436 1.000 0.397 1.000 8 0 True 3 3.600 0 7.589 0 1707010 1707010 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 2 FO 1004.640 290.020 0 6 1004.600 193.300 1088.400 241.700 1088.400 338.400 1004.600 386.700 920.900 338.400 920.900 241.700 1004.600 193.300 1 1.000 2.000 0.484 1.000 0.438 1.000 7 0 True 3 3.600 0 16.102 0 1707020 1707020 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 3 FM 920.920 435.020 0 6 920.900 338.400 1004.600 386.700 1004.600 483.400 920.900 531.700 837.200 483.400 837.200 386.700 920.900 338.400 1 1.000 2.000 0.538 1.000 0.493 1.000 10 0 False 3 3.600 0 25.285 0 1707030 1707030 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 4 FM 837.200 580.030 4 6 837.200 483.400 920.900 531.700 920.900 628.400 837.200 676.700 753.500 628.400 753.500 531.700 837.200 483.400 1 1.000 2.000 0.537 1.000 0.491 1.000 6 1 False 3 3.600 0 34.715 0 1707040 1707040 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 7 5 FO 753.480 725.040 4 6 753.500 628.400 837.200 676.700 837.200 773.400 753.500 821.700 669.800 773.400 669.800 676.700 753.500 628.400 1 1.000 2.000 0.482 1.000 0.437 1.000 5 1 False 3 3.600 0 43.898 0 1707050 1707050 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 7 6 FO 669.760 870.050 4 6 669.800 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 586.000 821.700 669.800 773.400 1 1.000 2.000 0.440 1.000 0.401 1.000 4 1 False 3 3.600 0 52.411 0 1707060 1707060 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 7 7 FO 586.045 1015.060 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 2 1.000 2.000 0.388 1.000 0.358 1.000 109 1 False 3 3.600 0 60.000 0 1707070 1707070 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 8 FO 502.323 1160.068 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 2 1.000 2.000 0.344 1.000 0.324 1.000 108 1 False 3 3.600 0 66.587 0 1707080 1707080 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 9 FO 418.600 1305.077 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 2 1.000 2.000 0.302 1.000 0.291 1.000 107 1 False 3 3.600 0 72.216 0 1707090 1707090 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 10 FOe 334.887 1450.081 1 6 418.537 1401.727 418.608 1498.450 334.863 1546.800 251.134 1498.377 251.113 1401.741 334.858 1353.391 418.537 1401.727 2 1.000 2.000 0.277 1.000 0.271 1.000 110 1 False 3 3.600 0 76.996 0 1707100 1707100 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 7 11 cOe 251.164 1595.089 1 3 334.863 1546.800 167.390 1546.727 251.134 1498.377 334.863 1546.800 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 111 1 False 3 3.600 0 81.052 0 1707110 1707110 PP0(CE-)L17/C02_FO_1_3 PP0(CE-)L17/C02_FO_2_2 B A PP1(CE-)11_FO_1_6 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 8 0 FO 1339.530 0.000 0 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 1 1.000 2.000 0.313 1.000 0.299 1.000 9 1 False 3 3.600 0 0.000 0 1708000 1708000 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 1 FO 1255.810 145.010 0 6 1255.800 48.300 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.300 1172.100 96.700 1255.800 48.300 1 1.000 2.000 0.344 1.000 0.324 1.000 8 1 False 3 3.600 0 6.587 0 1708010 1708010 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 2 FO 1172.090 290.020 0 6 1172.100 193.300 1255.800 241.700 1255.800 338.400 1172.100 386.700 1088.400 338.400 1088.400 241.700 1172.100 193.300 1 1.000 2.000 0.371 1.000 0.345 1.000 7 1 False 3 3.600 0 13.898 0 1708020 1708020 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 3 FO 1088.370 435.020 0 6 1088.400 338.400 1172.100 386.700 1172.100 483.400 1088.400 531.700 1004.600 483.400 1004.600 386.700 1088.400 338.400 1 1.000 2.000 0.386 1.000 0.356 1.000 10 0 True 3 3.600 0 21.787 0 1708030 1708030 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 4 FO 1004.640 580.030 0 6 1004.600 483.400 1088.400 531.700 1088.400 628.400 1004.600 676.700 920.900 628.400 920.900 531.700 1004.600 483.400 1 1.000 2.000 0.397 1.000 0.365 1.000 11 0 True 3 3.600 0 30.000 0 1708040 1708040 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 8 5 FO 920.920 725.040 4 6 920.900 628.400 1004.600 676.700 1004.600 773.400 920.900 821.700 837.200 773.400 837.200 676.700 920.900 628.400 1 1.000 2.000 0.388 1.000 0.358 1.000 6 0 True 3 3.600 0 38.213 0 1708050 1708050 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 8 6 FO 837.200 870.050 4 6 837.200 773.400 920.900 821.700 920.900 918.400 837.200 966.700 753.500 918.400 753.500 821.700 837.200 773.400 1 1.000 2.000 0.369 1.000 0.343 1.000 5 0 True 3 3.600 0 46.102 0 1708060 1708060 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 8 7 FO 753.480 1015.060 4 6 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.800 1063.400 669.800 966.700 753.500 918.400 1 1.000 2.000 0.343 1.000 0.323 1.000 4 0 True 3 3.600 0 53.413 0 1708070 1708070 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 2 1.000 2.000 0.313 1.000 0.299 1.000 109 1 False 3 3.600 0 60.000 0 1708080 1708080 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 9 FOe 586.043 1305.076 1 6 669.771 1256.677 669.755 1353.450 586.097 1401.750 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 2 1.000 2.000 0.289 1.000 0.281 1.000 108 1 False 3 3.600 0 65.818 0 1708090 1708090 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 8 10 aOeB 502.320 1450.084 1 4 586.097 1401.750 418.608 1498.450 418.537 1401.727 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 2 1.000 2.000 0.168 1.000 0.168 1.000 107 1 False 3 3.600 0 70.894 0 1708100 1708100 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 9 0 aOeB 1506.970 0.000 0 4 1507.000 -96.700 1507.000 96.700 1423.200 48.300 1423.200 -48.300 1507.000 -96.700 0.000 0.000 0.000 0.000 1 1.000 2.000 0.169 1.000 0.169 1.000 9 1 False 3 3.600 0 0.000 0 1709000 1709000 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 9 1 FOe 1423.250 145.010 0 6 1423.200 48.300 1507.000 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.200 48.300 1 1.000 2.000 0.289 1.000 0.281 1.000 8 1 False 3 3.600 0 5.818 0 1709010 1709010 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 9 2 FO 1339.530 290.020 0 6 1339.500 193.300 1423.200 241.700 1423.200 338.400 1339.500 386.700 1255.800 338.400 1255.800 241.700 1339.500 193.300 1 1.000 2.000 0.302 1.000 0.291 1.000 7 1 False 3 3.600 0 12.216 0 1709020 1709020 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 9 3 FO 1255.810 435.020 0 6 1255.800 338.400 1339.500 386.700 1339.500 483.400 1255.800 531.700 1172.100 483.400 1172.100 386.700 1255.800 338.400 1 1.000 2.000 0.317 1.000 0.303 1.000 10 1 False 3 3.600 0 19.106 0 1709030 1709030 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 9 4 FO 1172.090 580.030 0 6 1172.100 483.400 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 1088.400 531.700 1172.100 483.400 1 1.000 2.000 0.325 1.000 0.309 1.000 11 1 False 3 3.600 0 26.329 0 1709040 1709040 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 9 5 FO 1088.370 725.040 4 6 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.600 773.400 1004.600 676.700 1088.400 628.400 1 1.000 2.000 0.326 1.000 0.310 1.000 11 0 False 3 3.600 0 33.670 0 1709050 1709050 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 9 6 FO 1004.640 870.050 4 6 1004.600 773.400 1088.400 821.700 1088.400 918.400 1004.600 966.700 920.900 918.400 920.900 821.700 1004.600 773.400 1 1.000 2.000 0.317 1.000 0.303 1.000 6 0 False 3 3.600 0 40.894 0 1709060 1709060 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 9 7 FO 920.920 1015.060 4 6 920.900 918.400 1004.600 966.700 1004.600 1063.400 920.900 1111.700 837.200 1063.400 837.200 966.700 920.900 918.400 1 1.000 2.000 0.303 1.000 0.292 1.000 5 0 False 3 3.600 0 47.784 0 1709070 1709070 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 9 8 FOe 837.200 1160.060 4 6 837.200 1063.400 920.900 1111.700 920.900 1208.400 837.200 1256.700 753.500 1208.400 753.500 1111.700 837.200 1063.400 1 1.000 2.000 0.288 1.000 0.280 1.000 4 0 False 3 3.600 0 54.183 0 1709080 1709080 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 9 9 aOeB 753.485 1305.074 1 4 837.245 1256.750 669.755 1353.450 669.771 1256.677 753.429 1208.377 837.245 1256.750 0.000 0.000 0.000 0.000 2 1.000 2.000 0.169 1.000 0.169 1.000 109 1 False 3 3.600 0 60.000 0 1709090 1709090 PP0(CE-)L17/C02_FO_1_2 PP0(CE-)L17/C02_FO_2_2 A A PP1(CE-)11_FO_1_5 PP1(CE-)9_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 10 2 aOeB 1506.970 290.020 0 4 1507.000 193.300 1507.000 386.700 1423.200 338.400 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 1 1.000 2.000 0.168 1.000 0.168 1.000 7 1 False 3 3.600 0 10.894 0 1710020 1710020 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 10 3 FOe 1423.250 435.020 0 6 1423.200 338.400 1507.000 386.700 1507.000 483.400 1423.200 531.700 1339.500 483.400 1339.500 386.700 1423.200 338.400 1 1.000 2.000 0.277 1.000 0.271 1.000 10 1 False 3 3.600 0 16.996 0 1710030 1710030 PP0(CE-)L17/C01_FO_1_2 PP0(CE-)L17/C01_FO_2_2 A A PP1(CE-)5_FO_1_5 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_18 DAQ_2_4 2 1 1
17 10 4 FOe 1339.530 580.030 0 6 1339.500 483.400 1423.200 531.700 1423.200 628.400 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 1 1.000 2.000 0.318 1.000 0.318 1.000 11 1 False 3 3.600 0 23.413 0 1710040 1710040 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 10 5 bOe 1255.810 725.040 1 5 1339.500 676.700 1255.800 821.700 1172.100 773.400 1172.100 676.700 1255.800 628.400 1339.500 676.700 0.000 0.000 1 1.000 2.000 0.248 1.000 0.248 1.000 11 1 False 3 3.600 0 30.000 0 1710050 1710050 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 10 6 FOe 1172.090 870.050 4 6 1172.100 773.400 1255.800 821.700 1255.800 918.400 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 1 1.000 2.000 0.284 1.000 0.276 1.000 11 0 False 3 3.600 0 36.587 0 1710060 1710060 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 10 7 FOe 1088.370 1015.060 4 6 1088.400 918.400 1172.100 966.700 1172.100 1063.400 1088.400 1111.700 1004.600 1063.400 1004.600 966.700 1088.400 918.400 1 1.000 2.000 0.313 1.000 0.313 1.000 6 0 False 3 3.600 0 43.004 0 1710070 1710070 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 10 8 aOeT 1004.640 1160.060 1 4 1088.400 1111.700 920.900 1208.400 920.900 1111.700 1004.600 1063.400 1088.400 1111.700 0.000 0.000 0.000 0.000 1 1.000 2.000 0.167 1.000 0.167 1.000 5 0 False 3 3.600 0 49.107 0 1710080 1710080 PP0(CE-)L17/C01_FO_1_1 PP0(CE-)L17/C01_FO_2_1 A A PP1(CE-)5_FO_1_4 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_13 DAQ_2_1 2 1 1
17 11 4 cOe 1506.970 580.030 0 3 1507.000 483.400 1423.200 628.400 1423.200 531.700 1507.000 483.400 0.000 0.000 0.000 0.000 0.000 0.000 1 0.000 0.000 0.000 0.000 0.000 0.000 11 1 False 3 3.600 0 21.052 0 1711040 1711040 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
17 11 7 cOe 1255.810 1015.060 0 3 1255.800 918.400 1172.100 1063.400 1172.100 966.700 1255.800 918.400 0.000 0.000 0.000 0.000 0.000 0.000 1 0.000 0.000 0.000 0.000 0.000 0.000 11 0 False 3 3.600 0 38.948 0 1711070 1711070 PP0(CE-)L17/C01_FO_1_3 PP0(CE-)L17/C01_FO_2_2 B A PP1(CE-)5_FO_1_6 PP1(CE-)3_FO_2_9 Ap Ap PPFO(CE-)X5_17 DAQ_2_3 2 1 1
18 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 2 0.000 0.000 1.412 2.000 1.412 2.000 102 0 False 3 3.600 0 90.000 1 1801020 1801021 PP0(CE-)L18/C02_FO_1_2 None A None PP1(CE-)11_FO_1_14 None Ap None PPFO(CE-)X5_8 DAQ_1_6 0 2 2
18 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 2 0.000 0.000 1.972 3.000 2.086 3.000 102 0 False 6 7.200 0 100.894 1 1801030 1801031 PP0(CE-)L18/C02_FO_1_2 None A None PP1(CE-)11_FO_1_14 None Ap None PPFO(CE-)X5_8 DAQ_1_6 0 2 2
18 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 2 0.000 0.000 1.291 2.000 1.312 2.000 102 0 False 6 7.200 0 106.102 1 1801040 1801041 PP0(CE-)L18/C02_FO_1_2 None A None PP1(CE-)11_FO_1_14 None Ap None PPFO(CE-)X5_8 DAQ_1_6 0 2 2
